"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"169472","330","330","330","-0.694379985332489","-0.694379985332489","-0.694379985332489"
"169984","331","331","331","-0.694379985332489","-0.694379985332489","-0.694379985332489"
"170496","332","332","332","-0.7198799848556519","-0.7198799848556519","-0.7198799848556519"
"171008","333","333","333","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"171520","334","334","334","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"172032","335","335","335","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"172544","336","336","336","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"173056","337","337","337","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"173568","338","338","338","-0.7213760018348694","-0.7213760018348694","-0.7213760018348694"
"174080","339","339","339","-0.7502120137214661","-0.7502120137214661","-0.7502120137214661"
"174592","340","340","340","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"175104","341","341","341","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"175616","342","342","342","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"176128","343","343","343","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"176640","344","344","344","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"177152","345","345","345","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"177664","346","346","346","-0.6918119788169861","-0.6918119788169861","-0.6918119788169861"
"178176","347","347","347","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"178688","348","348","348","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"179200","349","349","349","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"179712","350","350","350","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"180224","351","351","351","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"180736","352","352","352","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"181248","353","353","353","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"181760","354","354","354","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"182272","355","355","355","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"182784","356","356","356","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"183296","357","357","357","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"183808","358","358","358","-0.7163280248641968","-0.7163280248641968","-0.7163280248641968"
"184320","359","359","359","-0.7452200055122375","-0.7452200055122375","-0.7452200055122375"
"184832","360","360","360","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"185344","361","361","361","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"185856","362","362","362","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"186368","363","363","363","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"186880","364","364","364","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"187392","365","365","365","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"187904","366","366","366","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"188416","367","367","367","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"188928","368","368","368","-0.71561598777771","-0.71561598777771","-0.71561598777771"
"189440","369","369","369","-0.6860439777374268","-0.6860439777374268","-0.6860439777374268"
"189952","370","370","370","-0.6860439777374268","-0.6860439777374268","-0.6860439777374268"
"190464","371","371","371","-0.6860439777374268","-0.6860439777374268","-0.6860439777374268"
"190976","372","372","372","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"191488","373","373","373","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"192000","374","374","374","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"192512","375","375","375","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"193024","376","376","376","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"193536","377","377","377","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"194048","378","378","378","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"194560","379","379","379","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"195072","380","380","380","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"195584","381","381","381","-0.7098159790039062","-0.7098159790039062","-0.7098159790039062"
"196096","382","382","382","-0.7386919856071472","-0.7386919856071472","-0.7386919856071472"
"196608","383","383","383","-0.7386919856071472","-0.7386919856071472","-0.7386919856071472"
"197120","384","384","384","-0.7386919856071472","-0.7386919856071472","-0.7386919856071472"
"197632","385","385","385","-0.7386919856071472","-0.7386919856071472","-0.7386919856071472"
"198144","386","386","386","-0.7386919856071472","-0.7386919856071472","-0.7386919856071472"
"198656","387","387","387","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"199168","388","388","388","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"199680","389","389","389","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"200192","390","390","390","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"200704","391","391","391","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"201216","392","392","392","-0.7673439979553223","-0.7673439979553223","-0.7673439979553223"
"201728","393","393","393","-0.7472119927406311","-0.7472119927406311","-0.7472119927406311"
"202240","394","394","394","-0.7472119927406311","-0.7472119927406311","-0.7472119927406311"
"202752","395","395","395","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"203264","396","396","396","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"203776","397","397","397","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"204288","398","398","398","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"204800","399","399","399","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"205312","400","400","400","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"205824","401","401","401","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"206336","402","402","402","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"206848","403","403","403","-0.7190799713134766","-0.7190799713134766","-0.7190799713134766"
"207360","404","404","404","-0.7486519813537598","-0.7486519813537598","-0.7486519813537598"
"207872","405","405","405","-0.7486519813537598","-0.7486519813537598","-0.7486519813537598"
"208384","406","406","406","-0.7483000159263611","-0.7483000159263611","-0.7483000159263611"
"208896","407","407","407","-0.7483000159263611","-0.7483000159263611","-0.7483000159263611"
"209408","408","408","408","-0.7483000159263611","-0.7483000159263611","-0.7483000159263611"
"209920","409","409","409","-0.7271680235862732","-0.7271680235862732","-0.7271680235862732"
"210432","410","410","410","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"210944","411","411","411","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"211456","412","412","412","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"211968","413","413","413","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"212480","414","414","414","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"212992","415","415","415","-0.7552760243415833","-0.7552760243415833","-0.7552760243415833"
"213504","416","416","416","-0.7838000059127808","-0.7838000059127808","-0.7838000059127808"
"214016","417","417","417","-0.7838000059127808","-0.7838000059127808","-0.7838000059127808"
"214528","418","418","418","-0.842199981212616","-0.842199981212616","-0.842199981212616"
"215040","419","419","419","-0.842199981212616","-0.842199981212616","-0.842199981212616"
"215552","420","420","420","-0.842199981212616","-0.842199981212616","-0.842199981212616"
"216064","421","421","421","-0.842199981212616","-0.842199981212616","-0.842199981212616"
"216576","422","422","422","-0.842199981212616","-0.842199981212616","-0.842199981212616"
"217088","423","423","423","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"217600","424","424","424","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"218112","425","425","425","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"218624","426","426","426","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"219136","427","427","427","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"219648","428","428","428","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"220160","429","429","429","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"220672","430","430","430","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"221184","431","431","431","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"221696","432","432","432","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"222208","433","433","433","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"222720","434","434","434","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"223232","435","435","435","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"223744","436","436","436","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"224256","437","437","437","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"224768","438","438","438","-0.8188040256500244","-0.8188040256500244","-0.8188040256500244"
"225280","439","439","439","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"225792","440","440","440","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"226304","441","441","441","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"226816","442","442","442","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"227328","443","443","443","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"227840","444","444","444","-0.8484079837799072","-0.8484079837799072","-0.8484079837799072"
"228352","445","445","445","-0.821619987487793","-0.821619987487793","-0.821619987487793"
"228864","446","446","446","-0.821619987487793","-0.821619987487793","-0.821619987487793"
"229376","447","447","447","-0.821619987487793","-0.821619987487793","-0.821619987487793"
"229888","448","448","448","-0.821619987487793","-0.821619987487793","-0.821619987487793"
"230400","449","449","449","-0.8511919975280762","-0.8511919975280762","-0.8511919975280762"
"230912","450","450","450","-0.8511919975280762","-0.8511919975280762","-0.8511919975280762"
"231424","451","451","451","-0.8511919975280762","-0.8511919975280762","-0.8511919975280762"
"231936","452","452","452","-0.8222919702529907","-0.8222919702529907","-0.8222919702529907"
"232448","453","453","453","-0.8222919702529907","-0.8222919702529907","-0.8222919702529907"
"232960","454","454","454","-0.8222919702529907","-0.8222919702529907","-0.8222919702529907"
"233472","455","455","455","-0.8222919702529907","-0.8222919702529907","-0.8222919702529907"
"233984","456","456","456","-0.8222919702529907","-0.8222919702529907","-0.8222919702529907"
"234496","457","457","457","-0.7937359809875488","-0.7937359809875488","-0.7937359809875488"
"235008","458","458","458","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"235520","459","459","459","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"236032","460","460","460","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"236544","461","461","461","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"237056","462","462","462","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"237568","463","463","463","-0.7697799801826477","-0.7697799801826477","-0.7697799801826477"
"238080","464","464","464","-0.7496320009231567","-0.7496320009231567","-0.7496320009231567"
"238592","465","465","465","-0.7496320009231567","-0.7496320009231567","-0.7496320009231567"
"239104","466","466","466","-0.7229639887809753","-0.7229639887809753","-0.7229639887809753"
"239616","467","467","467","-0.7229639887809753","-0.7229639887809753","-0.7229639887809753"
"240128","468","468","468","-0.6721159815788269","-0.6721159815788269","-0.6721159815788269"
"240640","469","469","469","-0.6922479867935181","-0.6922479867935181","-0.6922479867935181"
"241152","470","470","470","-0.6922479867935181","-0.6922479867935181","-0.6922479867935181"
"241664","471","471","471","-0.7203800082206726","-0.7203800082206726","-0.7203800082206726"
"242176","472","472","472","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"242688","473","473","473","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"243200","474","474","474","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"243712","475","475","475","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"244224","476","476","476","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"244736","477","477","477","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"245248","478","478","478","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"245760","479","479","479","-0.6972799897193909","-0.6972799897193909","-0.6972799897193909"
"246272","480","480","480","-0.6749640107154846","-0.6749640107154846","-0.6749640107154846"
"246784","481","481","481","-0.6749640107154846","-0.6749640107154846","-0.6749640107154846"
"247296","482","482","482","-0.6749640107154846","-0.6749640107154846","-0.6749640107154846"
"247808","483","483","483","-0.7033920288085938","-0.7033920288085938","-0.7033920288085938"
"248320","484","484","484","-0.7033920288085938","-0.7033920288085938","-0.7033920288085938"
"248832","485","485","485","-0.7033920288085938","-0.7033920288085938","-0.7033920288085938"
"249344","486","486","486","-0.7245240211486816","-0.7245240211486816","-0.7245240211486816"
"249856","487","487","487","-0.7245240211486816","-0.7245240211486816","-0.7245240211486816"
"250368","488","488","488","-0.7245240211486816","-0.7245240211486816","-0.7245240211486816"
